"id","lines_per_sec"
"AF-156545",0.496658688080738
"AF-156546",0.390404934543797
"AF-156547",0.543731278661769
"AF-156548",0.53052654718787
"AF-156549",0.565358742807404
"AF-156550",0.608523663915828
"AF-156551",0.607208879027283
"AF-156552",0.49454527145801
"AF-156553",0.79409962962963
"AF-156554",0.459751312767257
"AF-156555",0.455351085094306
"AF-156556",0.403363368685993
"AF-156557",0.579723707704937
"AF-156558",0.752168871363393
"AF-156559",0.505258241277973
"AF-156560",0.49847218064411
"AF-156561",0.486504665922838
"AF-156562",0.7401265740211
"AF-156563",0.511411476705509
"AF-156564",0.36427501082132
"AF-156565",0.502667266703041
"AF-156566",0.36170820668774
"AF-156567",0.646866759420553
"AF-156568",0.486098473824786
"AF-156569",0.469652403648202
"AF-156570",0.762429673611111
"AF-156571",0.313371814840143
"AF-156572",0.667006883054704
"AF-156573",0.758317399124597
"AF-156574",0.349765363195697
"AF-156575",0.624894332872989
"AF-156576",0.794117048084914
"AF-156577",0.605259868055556
"AF-156578",0.502966658950617
"AF-156579",0.572618313092634
"AF-156580",0.372721878445051
"AF-156581",0.376129656385638
"AF-156582",0.544319944444444
"AF-156583",0.539917964488033
"AF-156584",0.60477987037037
"AF-156585",0.581221257793341
"AF-156586",0.375566649317107
"AF-156587",0.60878531382838
"AF-156588",0.58627116310688
"AF-156589",0.39689181350121
"AF-156590",0.481155807419887
"AF-156591",0.738411934851847
"AF-156592",0.513262841640381
"AF-156593",0.633161452413276
"AF-156594",0.777933942460317
"AF-156595",0.632502113684613
"AF-156596",0.555680815234224
"AF-156597",0.382220152777778
"AF-156598",0.558382273175631
"AF-156599",0.742387606947173
"AF-156600",0.59024107688587
"AF-156601",0.699744298111606
"AF-156602",0.582155404581099
"AF-156603",0.5216410096642
"AF-156604",0.61685754933305
"AF-156605",0.603331889552692
"AF-156606",0.647898838920069
"AF-156607",0.508526103604907
"AF-156608",0.433793006666454
"AF-156609",0.340512179104104
"AF-156610",0.500187630415009
"AF-156611",0.3118569841816
"AF-156612",0.49413974072297
"AF-156613",0.768752128067107
"AF-156614",0.759320255432835
"AF-156615",0.688359763888889
"AF-156616",0.52598066238481
"AF-156617",0.601315922467071
"AF-156618",0.533285071819187
"AF-156619",0.602295757932348
"AF-156620",0.622581754276393
"AF-156621",0.793054495856651
"AF-156622",0.770860373882873
"AF-156623",0.6495798125
"AF-156624",0.735966365740741
"AF-156625",0.5498599375
"AF-156626",0.494145451575223
"AF-156627",0.572019909722222
"AF-156628",0.684079044121603
"AF-156629",0.548419944444444
"AF-156630",0.76825727713129
"AF-156631",0.651570209161447
"AF-156632",0.712167366772785
"AF-156633",0.779483328002329
"AF-156634",0.75227694753113
"AF-156635",0.57158071289779
"AF-156636",0.491668287657385
"AF-156637",0.733176517124914
"AF-156638",0.372029988614157
"AF-156639",0.526104969912295
"AF-156640",0.710147815187471
"AF-156641",0.760652244152644
"AF-156642",0.557460846638038
"AF-156643",0.602693869165629
"AF-156644",0.486839827447397
"AF-156645",0.5449214420134
"AF-156646",0.737931731288203
"AF-156647",0.676007445240947
"AF-156648",0.736074026174395
"AF-156649",0.504397368861405
"AF-156650",0.751436831349206
"AF-156651",0.464675776096851
"AF-156652",0.789452156685589
"AF-156653",0.545686611111111
"AF-156654",0.753334683728605
"AF-156655",0.242387310040123
"AF-156656",0.731416927586352
"AF-156657",0.580861885898468
"AF-156658",0.28325344839817
"AF-156659",0.605894094138738
"AF-156660",0.338849256113966
"AF-156661",0.339939633495821
"AF-156662",0.569030314782228
"AF-156663",0.608039088635134
"AF-156664",0.529036304860971
"AF-156665",0.376983860965183
"AF-156666",0.477635606164552
"AF-156667",0.335173761760998
"AF-156668",0.187901771669477
"AF-156669",0.725812646407093
"AF-156670",0.467033361872732
"AF-156671",0.733365215969795
"AF-156672",0.268051225443789
"AF-156673",0.526652179150341
"AF-156674",0.744030857058151
"AF-156675",0.504134539294053
"AF-156676",0.653375991108475
"AF-156677",0.503536496444836
"AF-156678",0.655241579402824
"AF-156679",0.637059833333333
"AF-156680",0.642722197957721
"AF-156681",0.356914494039873
"AF-156682",0.642599826388889
"AF-156683",0.708570652855513
"AF-156684",0.527383538796294
"AF-156685",0.70385789582754
"AF-156686",0.482868933128198
"AF-156687",0.732211635061787
"AF-156688",0.45111587934167
"AF-156689",0.392486796296296
"AF-156690",0.74079820549726
"AF-156691",0.791871750838287
"AF-156692",0.709981806723607
"AF-156693",0.367068608160759
"AF-156694",0.728821162239912
"AF-156695",0.701694142215518
"AF-156696",0.79451259080292
"AF-156697",0.475563246013739
"AF-156698",0.481887028864013
"AF-156699",0.577905746036176
"AF-156700",0.536431600057741
"AF-156701",0.76043886167249
"AF-156702",0.493535751756098
"AF-156703",0.5
"AF-156704",0.691723773766012
"AF-156705",0.373216203752825
"AF-156706",0.451832776450521
"AF-156707",0.32626939172662
"AF-156708",0.664024623990666
"AF-156709",0.550618535337522
"AF-156710",0.615138289305978
"AF-156711",0.568337568948141
"AF-156712",0.571299913194445
"AF-156713",0.784265363095238
"AF-156714",0.687946545233609
"AF-156715",0.748749245147769
"AF-156716",0.706419736111111
"AF-156717",0.772159127576059
"AF-156718",0.320582160326299
"AF-156719",0.505918829083378
"AF-156720",0.582636806043173
"AF-156721",0.578764995172749
"AF-156722",0.712370737023497
"AF-156723",0.476852914130292
"AF-156724",0.571134761001655
"AF-156725",0.387576437520839
"AF-156726",0.560965881238988
"AF-156727",0.208158173372638
"AF-156728",0.666389183806662
"AF-156729",0.602381854932593
"AF-156730",0.470411156295735
"AF-156731",0.543826895254513
"AF-156732",0.595458158536198
"AF-156733",0.707803008847565
"AF-156734",0.5361446987482
"AF-156735",0.419926574987575
"AF-156736",0.808283573052968
"AF-156737",0.740533926967186
"AF-156738",0.446448539454712
"AF-156739",0.650118917011825
"AF-156740",0.637667567780243
"AF-156741",0.746541693987494
"AF-156742",0.499917714652099
"AF-156743",0.386142955105713
"AF-156744",0.745329618932145
"AF-156745",0.734610629947165
"AF-156746",0.672119397933619
"AF-156747",0.599313203703704
"AF-156748",0.448785086305997
"AF-156749",0.658574223182496
"AF-156750",0.591527772327911
"AF-156751",0.562993624774594
"AF-156752",0.70989927658238
"AF-156753",0.675705141466456
"AF-156754",0.62819065482895
"AF-156755",0.623519891499733
"AF-156756",0.483964309719939
"AF-156757",0.684991009880798
"AF-156758",0.74774255078593
"AF-156759",0.693594458438675
"AF-156760",0.571316395088878
"AF-156761",0.542890900463323
"AF-156762",0.672295807632553
"AF-156763",0.737733144649439
"AF-156764",0.517893025702179
"AF-156765",0.564281483199199
"AF-156766",0.649415233774614
"AF-156767",0.70965073797729
"AF-156768",0.658912949644202
"AF-156769",0.710689739044667
"AF-156770",0.574295221229615
"AF-156771",0.800339006476342
"AF-156772",0.357221832650817
"AF-156773",0.403055824947032
"AF-156774",0.731966536097338
"AF-156775",0.491075150518586
"AF-156776",0.680250307318332
"AF-156777",0.479174717903844
"AF-156778",0.803963818463514
"AF-156779",0.373316808975642
"AF-156780",0.524240530404717
"AF-156781",0.628731965820051
"AF-156782",0.650891027184117
"AF-156783",0.600166727474495
"AF-156784",0.67817785734773
"AF-156785",0.763282819525317
"AF-156786",0.749783829524071
"AF-156787",0.679383553413763
"AF-156788",0.694612101015015
"AF-156789",0.634007166171555
"AF-156790",0.729229735023082
"AF-156791",0.760905776987278
"AF-156792",0.52054485605161
"AF-156793",0.487376933760684
"AF-156794",0.342964023758292
"AF-156795",0.222960752174717
"AF-156796",0.660632310056248
"AF-156797",0.53432968097746
"AF-156798",0.684961356367871
"AF-156799",0.743027375657822
"AF-156800",0.4768474185594
"AF-156801",0.567947180833037
"AF-156802",0.598875276500394
"AF-156803",0.594179881944444
"AF-156804",0.559310201859578
"AF-156805",0.441139272185619
"AF-156806",0.574280173002412
"AF-156807",0.450651703127784
"AF-156808",0.604579309250193
"AF-156809",0.577274047370352
"AF-156810",0.706419736111111
"AF-156811",0.248335019775978
"AF-156812",0.427792037161422
"AF-156813",0.486971162927712
"AF-156814",0.605293788891929
"AF-156815",0.496878890641932
"AF-156816",0.632896474986781
"AF-156817",0.729561565449885
"AF-156818",0.59465987962963
"AF-156819",0.657667797222222
"AF-156820",0.584671560070071
"AF-156821",0.420228347501378
"AF-156822",0.596434630533716
"AF-156823",0.551222190451284
"AF-156824",0.532119810295909
"AF-156825",0.660056266822063
"AF-156826",0.528863464193522
"AF-156827",0.763600706207905
"AF-156828",0.517530371741032
"AF-156829",0.729511960452672
"AF-156830",0.468379172606524
"AF-156831",0.444218362483018
"AF-156832",0.504353083684024
"AF-156833",0.454641989321307
"AF-156834",0.580252873511089
"AF-156835",0.710151085960666
"AF-156836",0.601450998695898
"AF-156837",0.476059230954248
"AF-156838",0.358293195738058
"AF-156839",0.615737278795048
"AF-156840",0.732840874161181
"AF-156841",0.734971131352895
"AF-156842",0.577891455822188
"AF-156843",0.733012846460891
"AF-156844",0.439935773801036
"AF-156845",0.66258431988558
"AF-156846",0.604664663225843
"AF-156847",0.359468596813793
"AF-156848",0.482784534504389
"AF-156849",0.592337988613094
"AF-156850",0.618687235105658
"AF-156851",0.61702034103935
"AF-156852",0.736427372638162
"AF-156853",0.33160992164697
"AF-156854",0.733376794202127
"AF-156855",0.731039708333333
"AF-156856",0.464878762891294
"AF-156857",0.666255690126957
"AF-156858",0.350969135695182
"AF-156859",0.715306064841921
"AF-156860",0.73044421257201
"AF-156861",0.630182233666415
"AF-156862",0.314638575119906
"AF-156863",0.667043333061514
"AF-156864",0.3059905588916
"AF-156865",0.721193050925926
"AF-156866",0.521097522013141
"AF-156867",0.709402199372199
"AF-156868",0.61371542295906
"AF-156869",0.741919296063136
"AF-156870",0.506999351506103
"AF-156871",0.619920105197166
"AF-156872",0.500375833351715
"AF-156873",0.749611435510336
"AF-156874",0.647824439498876
"AF-156875",0.300289138035147
"AF-156876",0.558291335904152
"AF-156877",0.478262281141083
"AF-156878",0.767441473184113
"AF-156879",0.716059729166667
"AF-156880",0.765042503941437
"AF-156881",0.718259390829589
"AF-156882",0.343910534243754
"AF-156883",0.52143423419834
"AF-156884",0.706419736111111
"AF-156885",0.489692413457051
"AF-156886",0.744210753628502
"AF-156887",0.815123258436881
"AF-156888",0.348405094873381
"AF-156889",0.235579667055221
"AF-156890",0.632631497560287
"AF-156891",0.37888924705079
"AF-156892",0.603264524361648
"AF-156893",0.538779951388889
"AF-156894",0.466958747424099
"AF-156895",0.594179881944444
"AF-156896",0.742498713550314
"AF-156897",0.574341565756055
"AF-156898",0.607576831475537
"AF-156899",0.494138606134596
"AF-156900",0.450187526913898
"AF-156901",0.567549589304185
"AF-156902",0.510182422493687
"AF-156903",0.743276459772299
"AF-156904",0.455357619037324
"AF-156905",0.776661481743021
"AF-156906",0.594367021370366
"AF-156907",0.655119805555555
"AF-156908",0.743759694444444
"AF-156909",0.546451067082071
"AF-156910",0.845187179061686
"AF-156911",0.741433032407407
"AF-156912",0.436278039488696
"AF-156913",0.702724445415998
"AF-156914",0.461083445438329
"AF-156915",0.773457881269246
"AF-156916",0.730219708333333
"AF-156917",0.664525212207847
"AF-156918",0.5
"AF-156919",0.7665395808077
"AF-156920",0.52505255434625
"AF-156921",0.530283331933166
"AF-156922",0.597815852243865
"AF-156923",0.706885309587424
"AF-156924",0.550061095619405
"AF-156925",0.573459902777778
"AF-156926",0.492372899728582
"AF-156927",0.717628521533059
"AF-156928",0.725981693874228
"AF-156929",0.484839555456091
"AF-156930",0.79811062330486
"AF-156931",0.536455469000394
"AF-156932",0.717448023061403
"AF-156933",0.454657865251152
"AF-156934",0.742720926756595
"AF-156935",0.6794257369908
"AF-156936",0.53025127422457
"AF-156937",0.474396699256591
"AF-156938",0.475271043349097
"AF-156939",0.630247249083415
"AF-156940",0.650064941409266
"AF-156941",0.699420312568238
"AF-156942",0.613511164561184
"AF-156943",0.488655393696581
"AF-156944",0.479293868994348
"AF-156945",0.75318382688017
"AF-156946",0.554984514521746
"AF-156947",0.737553958799368
"AF-156948",0.792762876867397
"AF-156949",0.527746949993918
"AF-156950",0.787206439004555
"AF-156951",0.476599920194726
"AF-156952",0.501813099792574
"AF-156953",0.709153660767108
"AF-156954",0.756209240795878
"AF-156955",0.79851105952381
"AF-156956",0.424151801572697
"AF-156957",0.446531164967805
"AF-156958",0.596336310768748
"AF-156959",0.539117197136994
"AF-156960",0.502675624028267
"AF-156961",0.711474243881421
"AF-156962",0.604075421714997
"AF-156963",0.296418841836582
"AF-156964",0.607918889133362
"AF-156965",0.701313795960129
"AF-156966",0.605617677020171
"AF-156967",0.551090244598767
"AF-156968",0.702248900993112
"AF-156969",0.605914858129738
"AF-156970",0.573314348827174
"AF-156971",0.675538103168881
"AF-156972",0.653486299417521
"AF-156973",0.402514820799066
"AF-156974",0.694462421826586
"AF-156975",0.664555069246107
"AF-156976",0.657748765531133
"AF-156977",0.719230389627977
"AF-156978",0.275398239147205
"AF-156979",0.528834335524471
"AF-156980",0.561480836299498
"AF-156981",0.491531154516326
"AF-156982",0.466942404653366
"AF-156983",0.632366520133793
"AF-156984",0.466730579781597
"AF-156985",0.645454476440754
"AF-156986",0.505298264021721
"AF-156987",0.540219944444444
"AF-156988",0.470786202353108
"AF-156989",0.509029986111111
"AF-156990",0.364278069469418
"AF-156991",0.711411794553001
"AF-156992",0.743637954577267
"AF-156993",0.389719123911411
"AF-156994",0.516198369595559
"AF-156995",0.638499826388889
"AF-156996",0.575639348066032
"AF-156997",0.544026132264324
"AF-156998",0.241292520054944
"AF-156999",0.318206232502887
"AF-157000",0.580727660503607
"AF-157001",0.792070992973394
"AF-157002",0.40612143884718
"AF-157003",0.705065025866478
"AF-157004",0.494139338429418
"AF-157005",0.541822318039862
"AF-157006",0.398408584090786
"AF-157007",0.519201598328816
"AF-157008",0.594179881944444
"AF-157009",0.527895682871467
"AF-157010",0.773459081593502
"AF-157011",0.382338384180774
"AF-157012",0.438638144810417
"AF-157013",0.449723350700012
"AF-157014",0.791680039732801
"AF-157015",0.517954513621565
"AF-157016",0.816165744369276
"AF-157017",0.422440097222222
"AF-157018",0.750682109054261
"AF-157019",0.773847545695116
"AF-157020",0.652473941919633
"AF-157021",0.5778771656082
"AF-157022",0.643651715575455
"AF-157023",0.647216460815035
"AF-157024",0.75137006818209
"AF-157025",0.738945563626025
"AF-157026",0.285857380768689
"AF-157027",0.291398957456901
"AF-157028",0.674717557091302
"AF-157029",0.276807356022202
"AF-157030",0.439141906881658
"AF-157031",0.377056354139469
"AF-157032",0.584542509129977
"AF-157033",0.372921040195361
"AF-157034",0.479505939390985
"AF-157035",0.538874032528961
"AF-157036",0.558617485648054
"AF-157037",0.594179881944444
"AF-157038",0.514811505229989
"AF-157039",0.802389437255847
"AF-157040",0.553969614244142
"AF-157041",0.710590278141322
"AF-157042",0.521113304012346
"AF-157043",0.496295954253528
"AF-157044",0.645166454587919
"AF-157045",0.728354676235629
"AF-157046",0.478854181365537
"AF-157047",0.654703112709265
"AF-157048",0.539536195189182
"AF-157049",0.571969888563009
"AF-157050",0.498027641356563
"AF-157051",0.489178375203548
"AF-157052",0.668885591631897
"AF-157053",0.638822666961438
"AF-157054",0.511668496838413
"AF-157055",0.699790235934313
"AF-157056",0.520019286481494
"AF-157057",0.421136191296953
"AF-157058",0.602479536476191
"AF-157059",0.505301296623541
"AF-157060",0.249887746738642
"AF-157061",0.621877725708601
"AF-157062",0.489933853632479
"AF-157063",0.751512704604479
"AF-157064",0.392062136312256
"AF-157065",0.548925243819498
"AF-157066",0.384709472690588
"AF-157067",0.729854672178242
"AF-157068",0.507236150009421
"AF-157069",0.782203966049449
"AF-157070",0.763681489725232
"AF-157071",0.783979638888889
"AF-157072",0.705127859511602
"AF-157073",0.444668023164117
"AF-157074",0.465167991733497
"AF-157075",0.683543799285078
"AF-157076",0.602467523234452
"AF-157077",0.428460087962963
"AF-157078",0.491212313568376
"AF-157079",0.508525488446837
"AF-157080",0.479986697455132
"AF-157081",0.792270235108501
"AF-157082",0.746816168413079
"AF-157083",0.501814751611698
"AF-157084",0.442959454444126
"AF-157085",0.365501981434319
"AF-157086",0.475742132645475
"AF-157087",0.401082529621664
"AF-157088",0.454928466137141
"AF-157089",0.515179986111111
"AF-157090",0.412800104166667
"AF-157091",0.590560336959986
"AF-157092",0.673179777777778
"AF-157093",0.610661614041205
"AF-157094",0.761819666666667
"AF-157095",0.598471443283752
"AF-157096",0.641493719106893
"AF-157097",0.749555031731791
"AF-157098",0.591461616153986
"AF-157099",0.710179786906566
"AF-157100",0.505382480055261
"AF-157101",0.400292307520353
"AF-157102",0.46802533708159
"AF-157103",0.628667779220902
"AF-157104",0.327284584788866
"AF-157105",0.447045948791928
"AF-157106",0.502239471663685
"AF-157107",0.492569523625711
"AF-157108",0.548419944444444
"AF-157109",0.759247837809831
"AF-157110",0.484863697240941
"AF-157111",0.743387566375439
"AF-157112",0.768374769766982
"AF-157113",0.320221391313553
"AF-157114",0.595996017629933
"AF-157115",0.383275990275462
"AF-157116",0.779899663130053
"AF-157117",0.675503833107889
"AF-157118",0.74211963222168
"AF-157119",0.614899861111111
"AF-157120",0.32372560167218
"AF-157121",0.80009391468254
"AF-157122",0.545125677887214
"AF-157123",0.436921833545185
"AF-157124",0.355477168309391
"AF-157125",0.769079011069919
"AF-157126",0.755990569467397
"AF-157127",0.458790539431264
"AF-157128",0.710444240740051
"AF-157129",0.56143165361755
"AF-157130",0.537446859683431
"AF-157131",0.787998434000625
"AF-157132",0.593993984567039
"AF-157133",0.711349345224582
"AF-157134",0.740971043228556
"AF-157135",0.272860284722222
"AF-157136",0.792469477243608
"AF-157137",0.642362892357015
"AF-157138",0.436548226996512
"AF-157139",0.310527205635962
"AF-157140",0.468200034722222
"AF-157141",0.581697408790959
"AF-157142",0.694753135650837
"AF-157143",0.748002707463783
"AF-157144",0.731290596103922
"AF-157145",0.544897802378974
"AF-157146",0.687983310520779
"AF-157147",0.801519249511695
"AF-157148",0.593881434995212
"AF-157149",0.513386393812648
"AF-157150",0.440197409894537
"AF-157151",0.535514109520082
"AF-157152",0.372580159722222
"AF-157153",0.611695081456977
"AF-157154",0.648139819444444
"AF-157155",0.74592879208785
"AF-157156",0.600631898125592
"AF-157157",0.437246970873498
"AF-157158",0.726760626078036
"AF-157159",0.361670941795178
"AF-157160",0.612756029947359
"AF-157161",0.630430665117377
"AF-157162",0.18016267313176
"AF-157163",0.732651701913267
"AF-157164",0.74683567143689
"AF-157165",0.626574912633997
"AF-157166",0.468200034722222
"AF-157167",0.630511678148333
"AF-157168",0.591553338600361
"AF-157169",0.637160334721025
"AF-157170",0.731376464691349
"AF-157171",0.554904924092693
"AF-157172",0.615572460626767
"AF-157173",0.669927060368335
"AF-157174",0.449259174486126
"AF-157175",0.465177227135743
"AF-157176",0.577398219581928
"AF-157177",0.576587951375987
"AF-157178",0.539259949074074
"AF-157179",0.506753501143802
"AF-157180",0.3504201875
"AF-157181",0.706419736111111
"AF-157182",0.636598533195016
"AF-157183",0.747859694444444
"AF-157184",0.41384782891126
"AF-157185",0.763771288287048
"AF-157186",0.506979986111111
"AF-157187",0.336721014774897
"AF-157188",0.50860623409462
"AF-157189",0.711286895896162
"AF-157190",0.692820768630859
"AF-157191",0.504294125942641
"AF-157192",0.637532961773033
"AF-157193",0.630022672004766
"AF-157194",0.597603688839611
"AF-157195",0.76225262037057
"AF-157196",0.80167676984127
"AF-157197",0.429343382259855
"AF-157198",0.711384562284229
"AF-157199",0.544993649948164
"AF-157200",0.530023073350362
"AF-157201",0.664729669660394
"AF-157202",0.608636958208896
"AF-157203",0.475133839454173
"AF-157204",0.76588013776673
"AF-157205",0.492490773504274
"AF-157206",0.773822639556106
"AF-157207",0.793346114845904
"AF-157208",0.584768550916813
"AF-157209",0.363546848170596
"AF-157210",0.462223459825205
"AF-157211",0.606815290077555
"AF-157212",0.790596783730159
"AF-157213",0.617682451652517
"AF-157214",0.670885116138292
"AF-157215",0.530766679064696
"AF-157216",0.493769233440171
"AF-157217",0.44565486330497
"AF-157218",0.324420841907056
"AF-157219",0.706419736111111
"AF-157220",0.691646421296296
"AF-157221",0.583231699651826
"AF-157222",0.620392537338927
"AF-157223",0.664759798611111
"AF-157224",0.601949739473103
"AF-157225",0.462310646385403
"AF-157226",0.76950765516289
"AF-157227",0.60745354313367
"AF-157228",0.734380688098772
"AF-157229",0.426518087745225
"AF-157230",0.466760041666667
"AF-157231",0.631035364704907
"AF-157232",0.474482855743945
"AF-157233",0.473694668138793
"AF-157234",0.633572204439172
"AF-157235",0.470280981453214
"AF-157236",0.490474955471224
"AF-157237",0.587117253010696
"AF-157238",0.45913648022728
"AF-157239",0.514617224593862
"AF-157240",0.612400839772091
"AF-157241",0.734119701388889
"AF-157242",0.677187149601604
"AF-157243",0.638499826388889
"AF-157244",0.707992407216881
"AF-157245",0.706419736111111
"AF-157246",0.325411836164123
"AF-157247",0.731742851661356
"AF-157248",0.548419944444444
"AF-157249",0.659164238102296
"AF-157250",0.721423554374637
"AF-157251",0.588071675144595
"AF-157252",0.551519718002722
"AF-157253",0.500120608474956
"AF-157254",0.716251013045247
"AF-157255",0.716464051941957
"AF-157256",0.637408389781762
"AF-157257",0.673598430609712
"AF-157258",0.718444762911058
"AF-157259",0.49348771580611
"AF-157260",0.743022903661411
"AF-157261",0.502975873317006
"AF-157262",0.364719958872871
"AF-157263",0.305244138938138
"AF-157264",0.422772683424438
"AF-157265",0.538779951388889
"AF-157266",0.583099895833333
"AF-157267",0.408366181477453
"AF-157268",0.271514889063985
"AF-157269",0.540744887106998
"AF-157270",0.467760750481316
"AF-157271",0.677040562616189
"AF-157272",0.476698911470157
"AF-157273",0.545886289680778
"AF-157274",0.708635733333333
"AF-157275",0.464414320097262
"AF-157276",0.742609820153455
"AF-157277",0.596294181610317
"AF-157278",0.534631653825643
"AF-157279",0.452125902221797
"AF-157280",0.586210525792563
"AF-157281",0.580303502788869
"AF-157282",0.760368968806171
"AF-157283",0.638317551443401
"AF-157284",0.784924604096569
"AF-157285",0.59577560463666
"AF-157286",0.527565807929536
"AF-157287",0.603819875
"AF-157288",0.763868222047317
"AF-157289",0.489158412423369
"AF-157290",0.53946754234584
"AF-157291",0.690823100736079
"AF-157292",0.256240305555556
"AF-157293",0.576119909722222
"AF-157294",0.590321417981082
"AF-157295",0.759118916567897
"AF-157296",0.486854823137264
"AF-157297",0.725699722222222
"AF-157298",0.563686835881846
"AF-157299",0.767723809890838
"AF-157300",0.274308850732268
"AF-157301",0.295020256944444
"AF-157302",0.693419759259259
"AF-157303",0.60768056891975
"AF-157304",0.358017028678329
"AF-157305",0.76127019338173
"AF-157306",0.483150057452265
"AF-157307",0.348842055487456
"AF-157308",0.597711030654154
"AF-157309",0.54380146228362
"AF-157310",0.751559680555556
"AF-157311",0.504033220291519
"AF-157312",0.565908719484831
"AF-157313",0.264164716393782
"AF-157314",0.499096463272108
"AF-157315",0.495047693376068
"AF-157316",0.636844575833097
"AF-157317",0.465656380219145
"AF-157318",0.262215754587502
"AF-157319",0.758939680555556
"AF-157320",0.452085497345486
"AF-157321",0.605342231300268
"AF-157322",0.73742309603028
"AF-157323",0.398840131944444
"AF-157324",0.732726559838881
"AF-157325",0.322015980116467
"AF-157326",0.78168267662938
"AF-157327",0.616949015154603
"AF-157328",0.599946142506269
"AF-157329",0.789243031380688
"AF-157330",0.687335385547149
"AF-157331",0.495953454880532
"AF-157332",0.600634954584558
